date,ticker,close
2020-10-27,AAPL,113.20314025878906
2020-10-28,AAPL,107.96044158935547
2020-10-29,AAPL,111.9604263305664
2020-10-30,AAPL,105.68861389160156
2020-11-02,AAPL,105.60122680664062
2020-11-03,AAPL,107.22258758544922
2020-11-04,AAPL,111.6011962890625
2020-11-05,AAPL,115.56233215332031
2020-11-06,AAPL,115.43106079101562
2020-11-09,AAPL,113.12614440917969
2020-11-10,AAPL,112.78573608398438
2020-11-11,AAPL,116.2090835571289
2020-11-12,AAPL,115.93675994873047
2020-11-13,AAPL,115.98540496826172
2020-11-16,AAPL,116.99684143066406
2020-11-17,AAPL,116.11180877685547
2020-11-18,AAPL,114.78915405273438
2020-11-19,AAPL,115.38240814208984
2020-11-20,AAPL,114.11811065673828
2020-11-23,AAPL,110.72393035888672
2020-11-24,AAPL,112.00767517089844
2020-11-25,AAPL,112.84407806396484
2020-11-27,AAPL,113.3886947631836
2020-11-30,AAPL,115.7811508178711
2020-12-01,AAPL,119.35038757324219
2020-12-02,AAPL,119.70052337646484
2020-12-03,AAPL,119.5643539428711
2020-12-04,AAPL,118.89328002929688
2020-12-07,AAPL,120.35211181640625
2020-12-08,AAPL,120.9648208618164
2020-12-09,AAPL,118.43620300292969
2020-12-10,AAPL,119.85610961914062
2020-12-11,AAPL,119.04891204833984
2020-12-14,AAPL,118.43620300292969
2020-12-15,AAPL,124.36872100830078
2020-12-16,AAPL,124.30062866210938
2020-12-17,AAPL,125.16618347167969
2020-12-18,AAPL,123.18221282958984
2020-12-21,AAPL,124.70909118652344
2020-12-22,AAPL,128.2588348388672
2020-12-23,AAPL,127.3641357421875
2020-12-24,AAPL,128.3463897705078
2020-12-28,AAPL,132.9368133544922
2020-12-29,AAPL,131.16673278808594
2020-12-30,AAPL,130.04837036132812
2020-12-31,AAPL,129.04664611816406
2021-01-04,AAPL,125.85669708251953
2021-01-05,AAPL,127.41276550292969
2021-01-06,AAPL,123.12384033203125
2021-01-07,AAPL,127.32523345947266
2021-01-08,AAPL,128.42420959472656
2021-01-11,AAPL,125.43850708007812
2021-01-12,AAPL,125.2634506225586
2021-01-13,AAPL,127.29606628417969
2021-01-14,AAPL,125.37045288085938
2021-01-15,AAPL,123.64903259277344
2021-01-19,AAPL,124.320068359375
2021-01-20,AAPL,128.40478515625
2021-01-21,AAPL,133.1118621826172
2021-01-22,AAPL,135.25144958496094
2021-01-25,AAPL,138.9957275390625
2021-01-26,AAPL,139.22911071777344
2021-01-27,AAPL,138.1593780517578
2021-01-28,AAPL,133.3258056640625
2021-01-29,AAPL,128.33670043945312
2021-02-01,AAPL,130.45681762695312
2021-02-02,AAPL,131.28350830078125
2021-02-03,AAPL,130.2622833251953
2021-02-04,AAPL,133.61758422851562
2021-02-05,AAPL,133.20359802246094
2021-02-08,AAPL,133.3497314453125
2021-02-09,AAPL,132.47312927246094
2021-02-10,AAPL,131.86924743652344
2021-02-11,AAPL,131.61602783203125
2021-02-12,AAPL,131.8497772216797
2021-02-16,AAPL,129.72645568847656
2021-02-17,AAPL,127.43755340576172
2021-02-18,AAPL,126.33697509765625
2021-02-19,AAPL,126.4928207397461
2021-02-22,AAPL,122.72344207763672
2021-02-23,AAPL,122.58707427978516
2021-02-24,AAPL,122.09033966064453
2021-02-25,AAPL,117.84371948242188
2021-02-26,AAPL,118.1067123413086
2021-03-01,AAPL,124.46690368652344
2021-03-02,AAPL,121.8663330078125
2021-03-03,AAPL,118.88589477539062
2021-03-04,AAPL,117.00608825683594
2021-03-05,AAPL,118.2625503540039
2021-03-08,AAPL,113.33412170410156
2021-03-09,AAPL,117.94111633300781
2021-03-10,AAPL,116.85999298095703
2021-03-11,AAPL,118.78850555419922
2021-03-12,AAPL,117.88268280029297
2021-03-15,AAPL,120.76570129394531
2021-03-16,AAPL,122.30461883544922
2021-03-17,AAPL,121.51568603515625
2021-03-18,AAPL,117.39569091796875
2021-03-19,AAPL,116.8697280883789
2021-03-22,AAPL,120.18132781982422
2021-03-23,AAPL,119.3534164428711
2021-03-24,AAPL,116.96711730957031
2021-03-25,AAPL,117.4541244506836
2021-03-26,AAPL,118.05801391601562
2021-03-29,AAPL,118.23333740234375
2021-03-30,AAPL,116.78206634521484
2021-03-31,AAPL,118.97354888916016
2021-04-01,AAPL,119.80146026611328
2021-04-05,AAPL,122.62603759765625
2021-04-06,AAPL,122.92798614501953
2021-04-07,AAPL,124.57404327392578
2021-04-08,AAPL,126.97006225585938
2021-04-09,AAPL,129.54139709472656
2021-04-12,AAPL,127.82718658447266
2021-04-13,AAPL,130.93421936035156
2021-04-14,AAPL,128.59664916992188
2021-04-15,AAPL,131.0023956298828
2021-04-16,AAPL,130.6712646484375
2021-04-19,AAPL,131.3335723876953
2021-04-20,AAPL,129.64854431152344
2021-04-21,AAPL,130.0283966064453
2021-04-22,AAPL,128.5089569091797
2021-04-23,AAPL,130.8271026611328
2021-04-26,AAPL,131.21665954589844
2021-04-27,AAPL,130.895263671875
2021-04-28,AAPL,130.1063232421875
2021-04-29,AAPL,130.0089111328125
2021-04-30,AAPL,128.04147338867188
2021-05-03,AAPL,129.09336853027344
2021-05-04,AAPL,124.52532958984375
2021-05-05,AAPL,124.76884460449219
2021-05-06,AAPL,126.36620330810547
2021-05-07,AAPL,127.03936767578125
2021-05-10,AAPL,123.76117706298828
2021-05-11,AAPL,122.84408569335938
2021-05-12,AAPL,119.78054809570312
2021-05-13,AAPL,121.9269790649414
2021-05-14,AAPL,124.34657287597656
2021-05-17,AAPL,123.19532775878906
2021-05-18,AAPL,121.80988311767578
2021-05-19,AAPL,121.65379333496094
2021-05-20,AAPL,124.2099838256836
2021-05-21,AAPL,122.37577056884766
2021-05-24,AAPL,124.00511169433594
2021-05-25,AAPL,123.80997467041016
2021-05-26,AAPL,123.76117706298828
2021-05-27,AAPL,122.22944641113281
2021-05-28,AAPL,121.57573699951172
2021-06-01,AAPL,121.2537841796875
2021-06-02,AAPL,122.01477813720703
2021-06-03,AAPL,120.53179931640625
2021-06-04,AAPL,122.82457733154297
2021-06-07,AAPL,122.83434295654297
2021-06-08,AAPL,123.65386199951172
2021-06-09,AAPL,124.03437805175781
2021-06-10,AAPL,123.0392074584961
2021-06-11,AAPL,124.2490234375
2021-06-14,AAPL,127.30281066894531
2021-06-15,AAPL,126.48326110839844
2021-06-16,AAPL,126.9808349609375
2021-06-17,AAPL,128.58090209960938
2021-06-18,AAPL,127.28328704833984
2021-06-21,AAPL,129.07847595214844
2021-06-22,AAPL,130.71759033203125
2021-06-23,AAPL,130.4443817138672
2021-06-24,AAPL,130.1614532470703
2021-06-25,AAPL,129.8687744140625
2021-06-28,AAPL,131.49810791015625
2021-06-29,AAPL,133.01034545898438
2021-06-30,AAPL,133.62498474121094
2021-07-01,AAPL,133.92747497558594
2021-07-02,AAPL,136.55197143554688
2021-07-06,AAPL,138.5618133544922
2021-07-07,AAPL,141.04974365234375
2021-07-08,AAPL,139.75213623046875
2021-07-09,AAPL,141.57655334472656
2021-07-12,AAPL,140.98141479492188
2021-07-13,AAPL,142.09365844726562
2021-07-14,AAPL,145.51817321777344
2021-07-15,AAPL,144.864501953125
2021-07-16,AAPL,142.82542419433594
2021-07-19,AAPL,138.9813232421875
2021-07-20,AAPL,142.59124755859375
2021-07-21,AAPL,141.85952758789062
2021-07-22,AAPL,143.22543334960938
2021-07-23,AAPL,144.94252014160156
2021-07-26,AAPL,145.3621063232422
2021-07-27,AAPL,143.19613647460938
2021-07-28,AAPL,141.44973754882812
2021-07-29,AAPL,142.09365844726562
2021-07-30,AAPL,142.30825805664062
2021-08-02,AAPL,141.97659301757812
2021-08-03,AAPL,143.7717742919922
2021-08-04,AAPL,143.37176513671875
2021-08-05,AAPL,143.47909545898438
2021-08-06,AAPL,142.79505920410156
2021-08-09,AAPL,142.7462615966797
2021-08-10,AAPL,142.26747131347656
2021-08-11,AAPL,142.521484375
2021-08-12,AAPL,145.482177734375
2021-08-13,AAPL,145.68736267089844
2021-08-16,AAPL,147.6611328125
2021-08-17,AAPL,146.75241088867188
2021-08-18,AAPL,143.01011657714844
2021-08-19,AAPL,143.34230041503906
2021-08-20,AAPL,144.7981719970703
2021-08-23,AAPL,146.2833709716797
2021-08-24,AAPL,146.1954803466797
2021-08-25,AAPL,144.96429443359375
2021-08-26,AAPL,144.1630859375
2021-08-27,AAPL,145.19882202148438
2021-08-30,AAPL,149.6153106689453
2021-08-31,AAPL,148.35487365722656
2021-09-01,AAPL,149.0193328857422
2021-09-02,AAPL,150.1331787109375
2021-09-03,AAPL,150.76829528808594
2021-09-07,AAPL,153.10362243652344
2021-09-08,AAPL,151.55978393554688
2021-09-09,AAPL,150.54364013671875
2021-09-10,AAPL,145.56033325195312
2021-09-13,AAPL,146.12705993652344
2021-09-14,AAPL,144.7297821044922
2021-09-15,AAPL,145.61895751953125
2021-09-16,AAPL,145.38446044921875
2021-09-17,AAPL,142.7169189453125
2021-09-20,AAPL,139.66835021972656
2021-09-21,AAPL,140.1471405029297
2021-09-22,AAPL,142.51174926757812
2021-09-23,AAPL,143.46934509277344
2021-09-24,AAPL,143.55728149414062
2021-09-27,AAPL,142.04273986816406
2021-09-28,AAPL,138.6619415283203
2021-09-29,AAPL,139.56089782714844
2021-09-30,AAPL,138.2613067626953
2021-10-01,AAPL,139.385009765625
2021-10-04,AAPL,135.955322265625
2021-10-05,AAPL,137.8802490234375
2021-10-06,AAPL,138.74986267089844
2021-10-07,AAPL,140.01031494140625
2021-10-08,AAPL,139.62928771972656
2021-10-11,AAPL,139.54135131835938
2021-10-12,AAPL,138.27110290527344
2021-10-13,AAPL,137.684814453125
2021-10-14,AAPL,140.46958923339844
2021-10-15,AAPL,141.5248565673828
2021-10-18,AAPL,143.1957244873047
2021-10-19,AAPL,145.35516357421875
2021-10-20,AAPL,145.84368896484375
2021-10-21,AAPL,146.05865478515625
2021-10-22,AAPL,145.28677368164062
2021-10-25,AAPL,145.23788452148438
2021-10-26,AAPL,145.90234375
2021-10-27,AAPL,145.44309997558594
2021-10-28,AAPL,149.0779571533203
2021-10-29,AAPL,146.371337890625
2021-11-01,AAPL,145.5505828857422
2021-11-02,AAPL,146.5863037109375
2021-11-03,AAPL,148.02267456054688
2021-11-04,AAPL,147.5048370361328
2021-11-05,AAPL,148.03321838378906
2021-11-08,AAPL,147.21124267578125
2021-11-09,AAPL,147.57327270507812
2021-11-10,AAPL,144.7453155517578
2021-11-11,AAPL,144.69638061523438
2021-11-12,AAPL,146.7708740234375
2021-11-15,AAPL,146.78067016601562
2021-11-16,AAPL,147.75921630859375
2021-11-17,AAPL,150.19578552246094
2021-11-18,AAPL,154.48175048828125
2021-11-19,AAPL,157.104248046875
2021-11-22,AAPL,157.5641632080078
2021-11-23,AAPL,157.94578552246094
2021-11-24,AAPL,158.4644012451172
2021-11-26,AAPL,153.4445037841797
2021-11-29,AAPL,156.80093383789062
2021-11-30,AAPL,161.75230407714844
2021-12-01,AAPL,161.23367309570312
2021-12-02,AAPL,160.24537658691406
2021-12-03,AAPL,158.36654663085938
2021-12-06,AAPL,161.77188110351562
2021-12-07,AAPL,167.506103515625
2021-12-08,AAPL,171.3223876953125
2021-12-09,AAPL,170.81353759765625
2021-12-10,AAPL,175.59860229492188
2021-12-13,AAPL,171.96824645996094
2021-12-14,AAPL,170.5885009765625
2021-12-15,AAPL,175.4518585205078
2021-12-16,AAPL,168.5629119873047
2021-12-17,AAPL,167.46693420410156
2021-12-20,AAPL,166.10679626464844
2021-12-21,AAPL,169.2772674560547
2021-12-22,AAPL,171.87039184570312
2021-12-23,AAPL,172.49664306640625
2021-12-27,AAPL,176.45973205566406
2021-12-28,AAPL,175.44203186035156
2021-12-29,AAPL,175.5301055908203
2021-12-30,AAPL,174.3754425048828
2021-12-31,AAPL,173.7589569091797
2022-01-03,AAPL,178.10365295410156
2022-01-04,AAPL,175.84324645996094
2022-01-05,AAPL,171.16583251953125
2022-01-06,AAPL,168.30848693847656
2022-01-07,AAPL,168.47482299804688
2022-01-10,AAPL,168.49441528320312
2022-01-11,AAPL,171.3223876953125
2022-01-12,AAPL,171.76275634765625
2022-01-13,AAPL,168.49441528320312
2022-01-14,AAPL,169.3555145263672
2022-01-18,AAPL,166.15573120117188
2022-01-19,AAPL,162.662353515625
2022-01-20,AAPL,160.97921752929688
2022-01-21,AAPL,158.92434692382812
2022-01-24,AAPL,158.1512908935547
2022-01-25,AAPL,156.35073852539062
2022-01-26,AAPL,156.2626953125
2022-01-27,AAPL,155.8027801513672
2022-01-28,AAPL,166.6743621826172
2022-01-31,AAPL,171.02883911132812
2022-02-01,AAPL,170.8624725341797
2022-02-02,AAPL,172.0660858154297
2022-02-03,AAPL,169.18917846679688
2022-02-04,AAPL,168.90509033203125
2022-02-07,AAPL,168.1898193359375
2022-02-08,AAPL,171.2957305908203
2022-02-09,AAPL,172.7164306640625
2022-02-10,AAPL,168.64051818847656
2022-02-11,AAPL,165.23085021972656
2022-02-14,AAPL,165.4660186767578
2022-02-15,AAPL,169.2969512939453
2022-02-16,AAPL,169.06185913085938
2022-02-17,AAPL,165.4660186767578
2022-02-18,AAPL,163.91795349121094
2022-02-22,AAPL,160.99818420410156
2022-02-23,AAPL,156.8341064453125
2022-02-24,AAPL,159.4501495361328
2022-02-25,AAPL,161.51747131347656
2022-02-28,AAPL,161.78201293945312
2022-03-01,AAPL,159.9008026123047
2022-03-02,AAPL,163.1929168701172
2022-03-03,AAPL,162.86961364746094
2022-03-04,AAPL,159.87142944335938
2022-03-07,AAPL,156.0796661376953
2022-03-08,AAPL,154.25726318359375
2022-03-09,AAPL,159.65585327148438
2022-03-10,AAPL,155.31544494628906
2022-03-11,AAPL,151.6020965576172
2022-03-14,AAPL,147.57513427734375
2022-03-15,AAPL,151.9547882080078
2022-03-16,AAPL,156.36378479003906
2022-03-17,AAPL,157.37295532226562
2022-03-18,AAPL,160.6650390625
2022-03-21,AAPL,162.03677368164062
2022-03-22,AAPL,165.40721130371094
2022-03-23,AAPL,166.76913452148438
2022-03-24,AAPL,170.55108642578125
2022-03-25,AAPL,171.1879425048828
2022-03-28,AAPL,172.05015563964844
2022-03-29,AAPL,175.34225463867188
2022-03-30,AAPL,174.17633056640625
2022-03-31,AAPL,171.08018493652344
2022-04-01,AAPL,170.78627014160156
2022-04-04,AAPL,174.83277893066406
2022-04-05,AAPL,171.52105712890625
2022-04-06,AAPL,168.35638427734375
2022-04-07,AAPL,168.66012573242188
2022-04-08,AAPL,166.65150451660156
2022-04-11,AAPL,162.39930725097656
2022-04-12,AAPL,164.2706756591797
2022-04-13,AAPL,166.95530700683594
2022-04-14,AAPL,161.94857788085938
2022-04-18,AAPL,161.7330322265625
2022-04-19,AAPL,164.0159149169922
2022-04-20,AAPL,163.84934997558594
2022-04-21,AAPL,163.05575561523438
2022-04-22,AAPL,158.51931762695312
2022-04-25,AAPL,159.58729553222656
2022-04-26,AAPL,153.63021850585938
2022-04-27,AAPL,153.40487670898438
2022-04-28,AAPL,160.33193969726562
2022-04-29,AAPL,154.46302795410156
2022-05-02,AAPL,154.7667694091797
2022-05-03,AAPL,156.25604248046875
2022-05-04,AAPL,162.66380310058594
2022-05-05,AAPL,153.60081481933594
2022-05-06,AAPL,154.32691955566406
2022-05-09,AAPL,149.20492553710938
2022-05-10,AAPL,151.60891723632812
2022-05-11,AAPL,143.74932861328125
2022-05-12,AAPL,139.88328552246094
2022-05-13,AAPL,144.3478546142578
2022-05-16,AAPL,142.807373046875
2022-05-17,AAPL,146.4378662109375
2022-05-18,AAPL,138.17601013183594
2022-05-19,AAPL,134.7711639404297
2022-05-20,AAPL,135.00660705566406
2022-05-23,AAPL,140.42300415039062
2022-05-24,AAPL,137.724609375
2022-05-25,AAPL,137.8816375732422
2022-05-26,AAPL,141.08041381835938
2022-05-27,AAPL,146.83035278320312
2022-05-31,AAPL,146.04537963867188
2022-06-01,AAPL,145.9178466796875
2022-06-02,AAPL,148.3708953857422
2022-06-03,AAPL,142.65036010742188
2022-06-06,AAPL,143.3960723876953
2022-06-07,AAPL,145.9178466796875
2022-06-08,AAPL,145.18190002441406
2022-06-09,AAPL,139.96180725097656
2022-06-10,AAPL,134.55526733398438
2022-06-13,AAPL,129.40380859375
2022-06-14,AAPL,130.26731872558594
2022-06-15,AAPL,132.88717651367188
2022-06-16,AAPL,127.61799621582031
2022-06-17,AAPL,129.08984375
2022-06-21,AAPL,133.3188934326172
2022-06-22,AAPL,132.8086700439453
2022-06-23,AAPL,135.67384338378906
2022-06-24,AAPL,139.0001983642578
2022-06-27,AAPL,139.0001983642578
2022-06-28,AAPL,134.85943603515625
2022-06-29,AAPL,136.61582946777344
2022-06-30,AAPL,134.15296936035156
2022-07-01,AAPL,136.3214874267578
2022-07-05,AAPL,138.90208435058594
2022-07-06,AAPL,140.23654174804688
2022-07-07,AAPL,143.60214233398438
2022-07-08,AAPL,144.2791748046875
2022-07-11,AAPL,142.14991760253906
2022-07-12,AAPL,143.12132263183594
2022-07-13,AAPL,142.75831604003906
2022-07-14,AAPL,145.6823272705078
2022-07-15,AAPL,147.35043334960938
2022-07-18,AAPL,144.3086700439453
2022-07-19,AAPL,148.1648406982422
2022-07-20,AAPL,150.16651916503906
2022-07-21,AAPL,152.4331512451172
2022-07-22,AAPL,151.19680786132812
2022-07-25,AAPL,150.07823181152344
2022-07-26,AAPL,148.7535858154297
2022-07-27,AAPL,153.8461456298828
2022-07-28,AAPL,154.39564514160156
2022-07-29,AAPL,159.458740234375
2022-08-01,AAPL,158.47750854492188
2022-08-02,AAPL,157.0056610107422
2022-08-03,AAPL,163.01072692871094
2022-08-04,AAPL,162.69676208496094
2022-08-05,AAPL,162.47079467773438
2022-08-08,AAPL,161.99911499023438
2022-08-09,AAPL,162.0482635498047
2022-08-10,AAPL,166.29302978515625
2022-08-11,AAPL,165.5561065673828
2022-08-12,AAPL,169.10321044921875
2022-08-15,AAPL,170.1742706298828
2022-08-16,AAPL,170.0170440673828
2022-08-17,AAPL,171.51058959960938
2022-08-18,AAPL,171.11753845214844
2022-08-19,AAPL,168.53334045410156
2022-08-22,AAPL,164.65213012695312
2022-08-23,AAPL,164.31805419921875
2022-08-24,AAPL,164.61282348632812
2022-08-25,AAPL,167.0692901611328
2022-08-26,AAPL,160.77088928222656
2022-08-29,AAPL,158.5699005126953
2022-08-30,AAPL,156.14292907714844
2022-08-31,AAPL,154.4823455810547
2022-09-01,AAPL,155.20944213867188
2022-09-02,AAPL,153.09689331054688
2022-09-06,AAPL,151.8391876220703
2022-09-07,AAPL,153.24429321289062
2022-09-08,AAPL,151.7704315185547
2022-09-09,AAPL,154.62974548339844
2022-09-12,AAPL,160.584228515625
2022-09-13,AAPL,151.16114807128906
2022-09-14,AAPL,152.6055908203125
2022-09-15,AAPL,149.71681213378906
2022-09-16,AAPL,148.0758819580078
2022-09-19,AAPL,151.7900390625
2022-09-20,AAPL,154.16790771484375
2022-09-21,AAPL,151.04327392578125
2022-09-22,AAPL,150.08033752441406
2022-09-23,AAPL,147.8105926513672
2022-09-26,AAPL,148.1446533203125
2022-09-27,AAPL,149.11740112304688
2022-09-28,AAPL,147.23080444335938
2022-09-29,AAPL,139.99899291992188
2022-09-30,AAPL,135.79351806640625
